signature,Name_GeneSymbol,z_scores
REP.A007_MCF7_24H:N13,RFC2,0.19830565
REP.A007_MCF7_24H:N13,FZD7,-1.0494798
REP.A007_MCF7_24H:N13,PHKG2,-2.0387144
REP.A007_MCF7_24H:N13,GADD45A,-0.37859434
REP.A007_MCF7_24H:N13,LAMA3,0.73661476
REP.A007_MCF7_24H:N13,SKIV2L,-1.3165565
REP.A007_MCF7_24H:N13,BUB1B,-0.8038573
REP.A007_MCF7_24H:N13,SLC25A13,-0.79737353
REP.A007_MCF7_24H:N13,SSBP2,0.09889315
REP.A007_MCF7_24H:N13,AKAP8,-0.7985412
REP.A007_MCF7_24H:N13,PDIA5,0.09713553
REP.A007_MCF7_24H:N13,RAB11FIP2,0.5096628
REP.A007_MCF7_24H:N13,RAB21,-0.5825693
REP.A007_MCF7_24H:N13,LYRM1,0.59666663
REP.A007_MCF7_24H:N13,RAP1GAP,2.0597017
REP.A007_MCF7_24H:N13,TCEA2,0.9510595
REP.A007_MCF7_24H:N13,NFKBIE,0.7326326
REP.A007_MCF7_24H:N13,MRPL12,-0.699162
REP.A007_MCF7_24H:N13,ATF6,0.28130066
REP.A007_MCF7_24H:N13,CEBPD,-0.8734843
REP.A007_MCF7_24H:N13,GNB5,1.5396372
REP.A007_MCF7_24H:N13,DUSP4,3.0478275
REP.A007_MCF7_24H:N13,CEBPA,-1.5596544
REP.A007_MCF7_24H:N13,WASF3,-0.21350473
REP.A007_MCF7_24H:N13,PRKX,-1.4055032
REP.A007_MCF7_24H:N13,SLC5A6,1.2317897
REP.A007_MCF7_24H:N13,MAP3K4,-0.8930833
REP.A007_MCF7_24H:N13,AURKA,-0.6066779
REP.A007_MCF7_24H:N13,CCNH,0.15703571
REP.A007_MCF7_24H:N13,TESK1,-0.6925182
REP.A007_MCF7_24H:N13,CDC45,0.5906494
REP.A007_MCF7_24H:N13,FOXO3,1.0257252
REP.A007_MCF7_24H:N13,ENOSF1,-0.27933374
REP.A007_MCF7_24H:N13,IFNAR1,0.20388101
REP.A007_MCF7_24H:N13,CDK2,0.7962879
REP.A007_MCF7_24H:N13,ELOVL6,3.4583726
REP.A007_MCF7_24H:N13,PMAIP1,0.20554332
REP.A007_MCF7_24H:N13,PIK3C3,0.14771684
REP.A007_MCF7_24H:N13,CREB1,0.27785704
REP.A007_MCF7_24H:N13,PIK3CA,0.47933573
REP.A007_MCF7_24H:N13,GSTM2,-0.038509283
REP.A007_MCF7_24H:N13,FOSL1,-0.065944925
REP.A007_MCF7_24H:N13,FZD1,-0.8876479
REP.A007_MCF7_24H:N13,PLA2G15,0.5029806
REP.A007_MCF7_24H:N13,SNCA,-0.5714186
REP.A007_MCF7_24H:N13,MMP1,-0.535264
REP.A007_MCF7_24H:N13,PIK3C2B,1.1465039
REP.A007_MCF7_24H:N13,CD44,-0.3964423
REP.A007_MCF7_24H:N13,DPH2,-0.39719328
REP.A007_MCF7_24H:N13,PPIC,0.78524137
REP.A007_MCF7_24H:N13,BRCA1,0.032543812
REP.A007_MCF7_24H:N13,ST6GALNAC2,2.7887087
REP.A007_MCF7_24H:N13,IKBKE,-0.0061317487
REP.A007_MCF7_24H:N13,FGFR4,-0.17893067
REP.A007_MCF7_24H:N13,SLC25A14,1.6484324
REP.A007_MCF7_24H:N13,CGRRF1,1.5358069
REP.A007_MCF7_24H:N13,CCDC85B,-0.39000946
REP.A007_MCF7_24H:N13,ACD,0.4899017
REP.A007_MCF7_24H:N13,TFAP2A,0.46417773
REP.A007_MCF7_24H:N13,SHB,0.108325735
REP.A007_MCF7_24H:N13,CCP110,-0.749199
REP.A007_MCF7_24H:N13,KCNK1,0.44136068
REP.A007_MCF7_24H:N13,CDC25A,-0.46311176
REP.A007_MCF7_24H:N13,KIAA0753,0.23953184
REP.A007_MCF7_24H:N13,NCK1,0.22920679
REP.A007_MCF7_24H:N13,STX1A,-1.2598487
REP.A007_MCF7_24H:N13,PTGS2,-0.98221034
REP.A007_MCF7_24H:N13,MAP2K5,0.66691834
REP.A007_MCF7_24H:N13,C2CD2L,-1.1465212
REP.A007_MCF7_24H:N13,USP6NL,0.097679965
REP.A007_MCF7_24H:N13,FAS,-0.83489394
REP.A007_MCF7_24H:N13,PPOX,-0.5136871
REP.A007_MCF7_24H:N13,TMEM5,-0.5957502
REP.A007_MCF7_24H:N13,CLPX,-0.21393384
REP.A007_MCF7_24H:N13,ZW10,1.3526028
REP.A007_MCF7_24H:N13,MELK,-0.19204555
REP.A007_MCF7_24H:N13,CCNF,-0.85653055
REP.A007_MCF7_24H:N13,RAD9A,-0.7068348
REP.A007_MCF7_24H:N13,TCFL5,0.77665216
REP.A007_MCF7_24H:N13,ZNF274,-1.1156
REP.A007_MCF7_24H:N13,ICAM3,-0.94198257
REP.A007_MCF7_24H:N13,DDX10,-1.2462924
REP.A007_MCF7_24H:N13,TRAPPC6A,1.2976959
REP.A007_MCF7_24H:N13,CDK5R1,0.41792074
REP.A007_MCF7_24H:N13,ATF5,-0.26759073
REP.A007_MCF7_24H:N13,STAT5B,-0.5038924
REP.A007_MCF7_24H:N13,CCNE2,0.5486209
REP.A007_MCF7_24H:N13,LSM6,0.008307313
REP.A007_MCF7_24H:N13,IKZF1,0.06060726
REP.A007_MCF7_24H:N13,CENPE,0.6919755
REP.A007_MCF7_24H:N13,KIT,0.3927289
REP.A007_MCF7_24H:N13,ITGAE,-0.92946583
REP.A007_MCF7_24H:N13,IL1B,0.63905275
REP.A007_MCF7_24H:N13,ORC1,-0.49993032
REP.A007_MCF7_24H:N13,MAMLD1,1.1352031
REP.A007_MCF7_24H:N13,SGCB,0.020474173
REP.A007_MCF7_24H:N13,MOK,-1.3066086
REP.A007_MCF7_24H:N13,CD40,0.261669
REP.A007_MCF7_24H:N13,PEX11A,-0.121097036
REP.A007_MCF7_24H:N13,CLTB,0.5234531
REP.A007_MCF7_24H:N13,CD58,0.4376252
REP.A007_MCF7_24H:N13,PLS1,0.03445103
REP.A007_MCF7_24H:N13,PCMT1,-0.3021839
REP.A007_MCF7_24H:N13,RELB,1.3698707
REP.A007_MCF7_24H:N13,GNA15,-0.20889223
REP.A007_MCF7_24H:N13,INPP4B,0.7739113
REP.A007_MCF7_24H:N13,CBR3,-0.8375105
REP.A007_MCF7_24H:N13,CHEK1,0.42492712
REP.A007_MCF7_24H:N13,SMAD3,1.4993308
REP.A007_MCF7_24H:N13,DAG1,0.42082912
REP.A007_MCF7_24H:N13,PHKA1,-0.2758458
REP.A007_MCF7_24H:N13,FOXO4,1.0375117
REP.A007_MCF7_24H:N13,PIGB,-0.33812198
REP.A007_MCF7_24H:N13,PDGFA,-0.6659818
REP.A007_MCF7_24H:N13,CASP10,-0.9131901
REP.A007_MCF7_24H:N13,GHR,-1.1205324
REP.A007_MCF7_24H:N13,C5,0.79969376
REP.A007_MCF7_24H:N13,BTK,0.8148592
REP.A007_MCF7_24H:N13,RPP38,-0.38653213
REP.A007_MCF7_24H:N13,SNX7,0.34012473
REP.A007_MCF7_24H:N13,NOS3,-0.48401695
REP.A007_MCF7_24H:N13,SCYL3,-0.2530031
REP.A007_MCF7_24H:N13,ALAS1,-0.26734102
REP.A007_MCF7_24H:N13,SYNGR3,0.19532703
REP.A007_MCF7_24H:N13,BPHL,0.63224405
REP.A007_MCF7_24H:N13,POLG2,-0.39831626
REP.A007_MCF7_24H:N13,NOLC1,-1.1375186
REP.A007_MCF7_24H:N13,NFATC4,0.4220419
REP.A007_MCF7_24H:N13,CCNA1,0.4313567
REP.A007_MCF7_24H:N13,POLE2,-0.42924702
REP.A007_MCF7_24H:N13,DNAJA3,-0.81449777
REP.A007_MCF7_24H:N13,FOXJ3,-0.4186662
REP.A007_MCF7_24H:N13,RNH1,-0.091488734
REP.A007_MCF7_24H:N13,RAD51C,-0.6314758
REP.A007_MCF7_24H:N13,EPHA3,0.5496624
REP.A007_MCF7_24H:N13,PRKCH,-0.14148128
REP.A007_MCF7_24H:N13,FUT1,0.5786086
REP.A007_MCF7_24H:N13,ADRB2,0.64150506
REP.A007_MCF7_24H:N13,GABPB1,-1.746119
REP.A007_MCF7_24H:N13,EGF,-0.9024804
REP.A007_MCF7_24H:N13,KIF14,-1.125131
REP.A007_MCF7_24H:N13,ETV1,1.5869668
REP.A007_MCF7_24H:N13,CSNK1A1,-0.346669
REP.A007_MCF7_24H:N13,MAP4K4,-0.31416202
REP.A007_MCF7_24H:N13,GLRX,0.061253928
REP.A007_MCF7_24H:N13,PTPN6,-0.3743639
REP.A007_MCF7_24H:N13,CPSF4,-0.38210025
REP.A007_MCF7_24H:N13,LPAR2,-0.84201235
REP.A007_MCF7_24H:N13,DFFB,-0.00021636108
REP.A007_MCF7_24H:N13,SLC35A3,0.30237877
REP.A007_MCF7_24H:N13,HDAC6,-0.1779847
REP.A007_MCF7_24H:N13,GLI2,-0.7853922
REP.A007_MCF7_24H:N13,CDKN2A,-0.34837857
REP.A007_MCF7_24H:N13,E2F2,-0.07005558
REP.A007_MCF7_24H:N13,CDK6,0.56891227
REP.A007_MCF7_24H:N13,AKT1,-0.33454365
REP.A007_MCF7_24H:N13,CASP7,0.08403413
REP.A007_MCF7_24H:N13,TNIP1,-0.032097075
REP.A007_MCF7_24H:N13,TERT,-0.7996806
REP.A007_MCF7_24H:N13,PTPRC,-0.12362345
REP.A007_MCF7_24H:N13,TGFBR2,0.7983955
REP.A007_MCF7_24H:N13,NFATC3,0.090004444
REP.A007_MCF7_24H:N13,RAC2,-0.15828127
REP.A007_MCF7_24H:N13,POLR1C,-0.30436194
REP.A007_MCF7_24H:N13,NFKB2,-0.4728717
REP.A007_MCF7_24H:N13,SYK,-0.027131857
REP.A007_MCF7_24H:N13,CASK,0.48163533
REP.A007_MCF7_24H:N13,NCOA3,0.8304702
REP.A007_MCF7_24H:N13,PSMD9,-0.57813704
REP.A007_MCF7_24H:N13,PROS1,0.8010975
REP.A007_MCF7_24H:N13,CASC3,-1.7314425
REP.A007_MCF7_24H:N13,MUC1,-0.15089768
REP.A007_MCF7_24H:N13,ST7,0.1812806
REP.A007_MCF7_24H:N13,NVL,-0.0498117
REP.A007_MCF7_24H:N13,MEF2C,-0.5097648
REP.A007_MCF7_24H:N13,CHP1,-0.4759636
REP.A007_MCF7_24H:N13,HMGA2,-0.90116
REP.A007_MCF7_24H:N13,CASP2,-0.42813593
REP.A007_MCF7_24H:N13,LSR,0.40157136
REP.A007_MCF7_24H:N13,MALT1,0.3199843
REP.A007_MCF7_24H:N13,TBPL1,0.61227447
REP.A007_MCF7_24H:N13,CTNND1,0.0038085496
REP.A007_MCF7_24H:N13,CIAPIN1,0.035460234
REP.A007_MCF7_24H:N13,BAX,0.5237972
REP.A007_MCF7_24H:N13,PPARG,-0.784208
REP.A007_MCF7_24H:N13,SPTAN1,-0.9638804
REP.A007_MCF7_24H:N13,EIF4G1,-1.028698
REP.A007_MCF7_24H:N13,VAT1,2.1789687
REP.A007_MCF7_24H:N13,MACF1,0.17192712
REP.A007_MCF7_24H:N13,PARP1,0.1496323
REP.A007_MCF7_24H:N13,FDFT1,3.0181482
REP.A007_MCF7_24H:N13,HSPA8,-0.58233815
REP.A007_MCF7_24H:N13,PDLIM1,-0.5910508
REP.A007_MCF7_24H:N13,EIF5,-1.5918517
REP.A007_MCF7_24H:N13,CCND1,0.708214
REP.A007_MCF7_24H:N13,TMCO1,0.3212885
REP.A007_MCF7_24H:N13,OXA1L,0.3075858
REP.A007_MCF7_24H:N13,CDC42,0.18877175
REP.A007_MCF7_24H:N13,TSC22D3,0.013267871
REP.A007_MCF7_24H:N13,PTK2,0.007459105
REP.A007_MCF7_24H:N13,ADH5,-1.4632903
REP.A007_MCF7_24H:N13,REEP5,0.4841861
REP.A007_MCF7_24H:N13,DUSP6,-0.5913471
REP.A007_MCF7_24H:N13,HLA-DRA,0.7258807
REP.A007_MCF7_24H:N13,ATP6V1D,1.2254919
REP.A007_MCF7_24H:N13,CYCS,-0.4304268
REP.A007_MCF7_24H:N13,CAST,0.28514752
REP.A007_MCF7_24H:N13,LGALS8,-1.3771476
REP.A007_MCF7_24H:N13,BECN1,-0.85986507
REP.A007_MCF7_24H:N13,ALDH7A1,0.9517718
REP.A007_MCF7_24H:N13,STAT3,0.36585936
REP.A007_MCF7_24H:N13,DNAJB6,0.66726977
REP.A007_MCF7_24H:N13,COPS7A,-0.08272178
REP.A007_MCF7_24H:N13,PSMB8,-0.24123809
REP.A007_MCF7_24H:N13,XPNPEP1,0.34707388
REP.A007_MCF7_24H:N13,RALGDS,-0.7163906
REP.A007_MCF7_24H:N13,CORO1A,1.2773025
REP.A007_MCF7_24H:N13,GLOD4,0.13443932
REP.A007_MCF7_24H:N13,DLD,-1.3580323
REP.A007_MCF7_24H:N13,IFRD2,0.12812893
REP.A007_MCF7_24H:N13,TSPAN6,1.9426184
REP.A007_MCF7_24H:N13,CDKN1B,0.54778
REP.A007_MCF7_24H:N13,PRPF4,-0.86328286
REP.A007_MCF7_24H:N13,CYB561,-0.18463628
REP.A007_MCF7_24H:N13,MAN2B1,-0.07533354
REP.A007_MCF7_24H:N13,MBOAT7,1.0573915
REP.A007_MCF7_24H:N13,FOS,-0.6037851
REP.A007_MCF7_24H:N13,TUBB6,-1.0397562
REP.A007_MCF7_24H:N13,CBR1,0.63746935
REP.A007_MCF7_24H:N13,MFSD10,1.1846195
REP.A007_MCF7_24H:N13,SORBS3,0.38453102
REP.A007_MCF7_24H:N13,SMC3,-0.71012604
REP.A007_MCF7_24H:N13,SFN,-0.3748216
REP.A007_MCF7_24H:N13,NR2F6,0.582958
REP.A007_MCF7_24H:N13,TSPAN4,0.99974
REP.A007_MCF7_24H:N13,GADD45B,-0.35418394
REP.A007_MCF7_24H:N13,PSIP1,-0.34198722
REP.A007_MCF7_24H:N13,IKBKB,0.79376876
REP.A007_MCF7_24H:N13,BAD,0.735418
REP.A007_MCF7_24H:N13,STXBP2,1.0230191
REP.A007_MCF7_24H:N13,ABCC5,0.31036344
REP.A007_MCF7_24H:N13,KIF2C,0.22639933
REP.A007_MCF7_24H:N13,GRB10,0.40385348
REP.A007_MCF7_24H:N13,ARHGEF2,-0.58691764
REP.A007_MCF7_24H:N13,AURKB,-0.47663957
REP.A007_MCF7_24H:N13,MKNK1,0.45965043
REP.A007_MCF7_24H:N13,RPA3,-0.1949055
REP.A007_MCF7_24H:N13,RAB27A,-0.5003912
REP.A007_MCF7_24H:N13,HDGFRP3,1.4143789
REP.A007_MCF7_24H:N13,GSTZ1,0.4640914
REP.A007_MCF7_24H:N13,RRS1,-1.3986931
REP.A007_MCF7_24H:N13,EED,-0.92632663
REP.A007_MCF7_24H:N13,GNAI1,0.55736154
REP.A007_MCF7_24H:N13,PRUNE,-0.50009584
REP.A007_MCF7_24H:N13,EPHB2,-0.95802027
REP.A007_MCF7_24H:N13,GATA3,1.9626955
REP.A007_MCF7_24H:N13,ACAT2,2.6662278
REP.A007_MCF7_24H:N13,PAK1,0.6092164
REP.A007_MCF7_24H:N13,CETN3,1.3720765
REP.A007_MCF7_24H:N13,CBLB,0.44304636
REP.A007_MCF7_24H:N13,GATA2,-1.3902006
REP.A007_MCF7_24H:N13,TGFB3,-0.98610604
REP.A007_MCF7_24H:N13,CXCL2,-0.20024809
REP.A007_MCF7_24H:N13,HIST1H2BK,0.24855661
REP.A007_MCF7_24H:N13,ANXA7,-0.5579955
REP.A007_MCF7_24H:N13,SPP1,0.3333337
REP.A007_MCF7_24H:N13,PUF60,-1.0271823
REP.A007_MCF7_24H:N13,CFLAR,0.95044833
REP.A007_MCF7_24H:N13,PRKCQ,0.56089455
REP.A007_MCF7_24H:N13,MAPK13,-0.37054816
REP.A007_MCF7_24H:N13,FYN,0.33242053
REP.A007_MCF7_24H:N13,RPL39L,-1.0322789
REP.A007_MCF7_24H:N13,PLA2G4A,0.4266274
REP.A007_MCF7_24H:N13,DYRK3,-0.6901239
REP.A007_MCF7_24H:N13,ME2,-1.2943803
REP.A007_MCF7_24H:N13,ACLY,0.9386125
REP.A007_MCF7_24H:N13,CHEK2,-0.22953576
REP.A007_MCF7_24H:N13,GPER1,0.55578464
REP.A007_MCF7_24H:N13,HMG20B,-0.06394365
REP.A007_MCF7_24H:N13,LYN,-1.5975565
REP.A007_MCF7_24H:N13,GRB7,-1.0217694
REP.A007_MCF7_24H:N13,DHRS7,1.4291486
REP.A007_MCF7_24H:N13,TPM1,-1.0439528
REP.A007_MCF7_24H:N13,HSPA4,-0.98400426
REP.A007_MCF7_24H:N13,MLLT11,-1.5607715
REP.A007_MCF7_24H:N13,CDK7,1.1812984
REP.A007_MCF7_24H:N13,RAE1,-0.78526026
REP.A007_MCF7_24H:N13,BMP4,-0.45510295
REP.A007_MCF7_24H:N13,BDH1,-0.31937873
REP.A007_MCF7_24H:N13,BID,0.05050349
REP.A007_MCF7_24H:N13,BLVRA,0.45664933
REP.A007_MCF7_24H:N13,LSM5,-0.23556109
REP.A007_MCF7_24H:N13,TXNDC9,0.23702158
REP.A007_MCF7_24H:N13,MTA1,-0.43370935
REP.A007_MCF7_24H:N13,CXCR4,-0.11226446
REP.A007_MCF7_24H:N13,COL4A1,-0.24218932
REP.A007_MCF7_24H:N13,RNF167,0.068415254
REP.A007_MCF7_24H:N13,WIPF2,0.08385365
REP.A007_MCF7_24H:N13,TBC1D9B,-0.1678494
REP.A007_MCF7_24H:N13,ADGRG1,0.6191575
REP.A007_MCF7_24H:N13,HN1L,0.1995568
REP.A007_MCF7_24H:N13,ZMIZ1,-0.034301437
REP.A007_MCF7_24H:N13,PDS5A,0.38801873
REP.A007_MCF7_24H:N13,IGFBP3,-0.14094481
REP.A007_MCF7_24H:N13,XPO7,0.24872412
REP.A007_MCF7_24H:N13,CRKL,-0.24317965
REP.A007_MCF7_24H:N13,COG4,-0.35266906
REP.A007_MCF7_24H:N13,H2AFV,-0.38433966
REP.A007_MCF7_24H:N13,FBXO21,-0.3224199
REP.A007_MCF7_24H:N13,ATP2C1,-1.477878
REP.A007_MCF7_24H:N13,TMEM97,0.25757796
REP.A007_MCF7_24H:N13,SUZ12,0.19118899
REP.A007_MCF7_24H:N13,TXLNA,0.096157536
REP.A007_MCF7_24H:N13,TFDP1,-0.24803162
REP.A007_MCF7_24H:N13,VGLL4,0.653699
REP.A007_MCF7_24H:N13,UBE3B,-0.9028644
REP.A007_MCF7_24H:N13,KIF1BP,-0.061200198
REP.A007_MCF7_24H:N13,SPRED2,1.036546
REP.A007_MCF7_24H:N13,KAT6B,-1.7218535
REP.A007_MCF7_24H:N13,GPATCH8,-0.25102252
REP.A007_MCF7_24H:N13,ADO,0.5095433
REP.A007_MCF7_24H:N13,ATP11B,0.7509995
REP.A007_MCF7_24H:N13,ZNF451,-1.0870416
REP.A007_MCF7_24H:N13,RBM34,-0.24967428
REP.A007_MCF7_24H:N13,ARID5B,0.31027472
REP.A007_MCF7_24H:N13,CHN1,-0.39635187
REP.A007_MCF7_24H:N13,MAPK1IP1L,-1.1231741
REP.A007_MCF7_24H:N13,DHX29,-1.5688412
REP.A007_MCF7_24H:N13,JADE2,-0.3227631
REP.A007_MCF7_24H:N13,TIPARP,1.2279186
REP.A007_MCF7_24H:N13,KDM3A,1.2650422
REP.A007_MCF7_24H:N13,PCCB,-0.51595217
REP.A007_MCF7_24H:N13,PLEKHM1,-0.15971352
REP.A007_MCF7_24H:N13,JMJD6,-0.8487635
REP.A007_MCF7_24H:N13,PIK3R4,0.26866016
REP.A007_MCF7_24H:N13,CAMSAP2,-0.36567965
REP.A007_MCF7_24H:N13,KIAA1033,0.5821599
REP.A007_MCF7_24H:N13,SLC1A4,-0.42320114
REP.A007_MCF7_24H:N13,ASCC3,-0.17536426
REP.A007_MCF7_24H:N13,SLC25A46,0.2781502
REP.A007_MCF7_24H:N13,RRP1B,-0.51209664
REP.A007_MCF7_24H:N13,AXIN1,0.043446567
REP.A007_MCF7_24H:N13,DCUN1D4,-0.083142795
REP.A007_MCF7_24H:N13,MAPKAPK5,-0.18727553
REP.A007_MCF7_24H:N13,C2CD2,0.61509734
REP.A007_MCF7_24H:N13,WDR7,0.27911457
REP.A007_MCF7_24H:N13,SUPV3L1,0.23135631
REP.A007_MCF7_24H:N13,CDK19,0.5939436
REP.A007_MCF7_24H:N13,THAP11,-0.447604
REP.A007_MCF7_24H:N13,C2CD5,0.040550675
REP.A007_MCF7_24H:N13,POLR2I,-0.53790826
REP.A007_MCF7_24H:N13,RFNG,-0.35459659
REP.A007_MCF7_24H:N13,RPIA,-0.4641951
REP.A007_MCF7_24H:N13,TLK2,-1.0874306
REP.A007_MCF7_24H:N13,TIAM1,-0.72012836
REP.A007_MCF7_24H:N13,HOXA10,-0.31558555
REP.A007_MCF7_24H:N13,COG7,-1.0952835
REP.A007_MCF7_24H:N13,TICAM1,-1.5117977
REP.A007_MCF7_24H:N13,KLHL9,0.66061634
REP.A007_MCF7_24H:N13,SNX13,-1.1989497
REP.A007_MCF7_24H:N13,SRC,-1.3584244
REP.A007_MCF7_24H:N13,GDPD5,0.41604984
REP.A007_MCF7_24H:N13,PLCB3,0.33168378
REP.A007_MCF7_24H:N13,TBX2,0.040173218
REP.A007_MCF7_24H:N13,APBB2,2.1078207
REP.A007_MCF7_24H:N13,FCHO1,-0.5537292
REP.A007_MCF7_24H:N13,FAM69A,0.34845647
REP.A007_MCF7_24H:N13,ASAH1,1.4409689
REP.A007_MCF7_24H:N13,SMARCA4,-1.3767864
REP.A007_MCF7_24H:N13,SOX2,-0.14187397
REP.A007_MCF7_24H:N13,HOXA5,-0.33961242
REP.A007_MCF7_24H:N13,TMEM110,-1.6571676
REP.A007_MCF7_24H:N13,ATP5S,0.5179337
REP.A007_MCF7_24H:N13,TBC1D31,-1.5438943
REP.A007_MCF7_24H:N13,NFKBIB,0.41031826
REP.A007_MCF7_24H:N13,CTTN,-0.6708507
REP.A007_MCF7_24H:N13,PARP2,-0.19146936
REP.A007_MCF7_24H:N13,AKR7A2,1.1464254
REP.A007_MCF7_24H:N13,ACAA1,1.30723
REP.A007_MCF7_24H:N13,SPDEF,0.0053446316
REP.A007_MCF7_24H:N13,RALA,-0.11570377
REP.A007_MCF7_24H:N13,ETS1,0.1339915
REP.A007_MCF7_24H:N13,CCNB1,-0.93524635
REP.A007_MCF7_24H:N13,ZNF131,1.085987
REP.A007_MCF7_24H:N13,FEZ2,0.21084628
REP.A007_MCF7_24H:N13,NSDHL,1.5194563
REP.A007_MCF7_24H:N13,DNM1,-0.47577807
REP.A007_MCF7_24H:N13,UBQLN2,-0.15724495
REP.A007_MCF7_24H:N13,MAST2,0.33349434
REP.A007_MCF7_24H:N13,TRIM2,-0.19758256
REP.A007_MCF7_24H:N13,IGHMBP2,-1.4717308
REP.A007_MCF7_24H:N13,NR3C1,-0.6929155
REP.A007_MCF7_24H:N13,PPP1R13B,-1.3672973
REP.A007_MCF7_24H:N13,CCL2,0.29061142
REP.A007_MCF7_24H:N13,ERBB2,0.4438319
REP.A007_MCF7_24H:N13,RRP12,-1.3866109
REP.A007_MCF7_24H:N13,HOMER2,-0.35300016
REP.A007_MCF7_24H:N13,VDAC1,0.012526957
REP.A007_MCF7_24H:N13,HERPUD1,-0.042318895
REP.A007_MCF7_24H:N13,GAPDH,-0.24281769
REP.A007_MCF7_24H:N13,HLA-DMA,-0.6044658
REP.A007_MCF7_24H:N13,IDE,-0.9250018
REP.A007_MCF7_24H:N13,NGRN,-1.4039106
REP.A007_MCF7_24H:N13,CNDP2,-0.10855727
REP.A007_MCF7_24H:N13,TM9SF3,-0.28357244
REP.A007_MCF7_24H:N13,ADI1,-0.63012666
REP.A007_MCF7_24H:N13,RAB31,1.03553
REP.A007_MCF7_24H:N13,TMEM50A,0.6102255
REP.A007_MCF7_24H:N13,HACD3,-0.12035119
REP.A007_MCF7_24H:N13,YKT6,-1.2812611
REP.A007_MCF7_24H:N13,SNX6,-0.0030879215
REP.A007_MCF7_24H:N13,BZW2,0.45847103
REP.A007_MCF7_24H:N13,UBE2J1,-1.2670444
REP.A007_MCF7_24H:N13,EVL,0.56355345
REP.A007_MCF7_24H:N13,BACE2,0.3918157
REP.A007_MCF7_24H:N13,MIF,1.340396
REP.A007_MCF7_24H:N13,PIH1D1,1.6469219
REP.A007_MCF7_24H:N13,CAB39,-0.6698034
REP.A007_MCF7_24H:N13,IARS2,-0.8821628
REP.A007_MCF7_24H:N13,DSG2,0.13535835
REP.A007_MCF7_24H:N13,KLHDC2,0.3506086
REP.A007_MCF7_24H:N13,BAG3,-0.19908503
REP.A007_MCF7_24H:N13,CNPY3,-0.27041072
REP.A007_MCF7_24H:N13,LAP3,-0.03518939
REP.A007_MCF7_24H:N13,STUB1,-0.39317828
REP.A007_MCF7_24H:N13,NOSIP,0.7381375
REP.A007_MCF7_24H:N13,ENOPH1,-0.21025448
REP.A007_MCF7_24H:N13,HSD17B11,1.042375
REP.A007_MCF7_24H:N13,SQRDL,0.21738164
REP.A007_MCF7_24H:N13,MRPS2,-0.916478
REP.A007_MCF7_24H:N13,NUP85,-0.37508667
REP.A007_MCF7_24H:N13,FIS1,0.7729416
REP.A007_MCF7_24H:N13,NUSAP1,-0.6948085
REP.A007_MCF7_24H:N13,MRPS16,-0.24989034
REP.A007_MCF7_24H:N13,UFM1,-0.48667684
REP.A007_MCF7_24H:N13,NT5DC2,0.09231999
REP.A007_MCF7_24H:N13,AKAP8L,-0.4390396
REP.A007_MCF7_24H:N13,NPDC1,0.97063464
REP.A007_MCF7_24H:N13,ANKRD10,1.8636026
REP.A007_MCF7_24H:N13,DERA,0.5225929
REP.A007_MCF7_24H:N13,TEX10,-0.7396877
REP.A007_MCF7_24H:N13,UBR7,-0.5576789
REP.A007_MCF7_24H:N13,TMEM2,0.567531
REP.A007_MCF7_24H:N13,TRIB3,0.27929303
REP.A007_MCF7_24H:N13,ZNF395,0.11266385
REP.A007_MCF7_24H:N13,ADCK3,-1.4567952
REP.A007_MCF7_24H:N13,ISOC1,-1.2170658
REP.A007_MCF7_24H:N13,CCDC92,1.0203516
REP.A007_MCF7_24H:N13,GOLT1B,0.035825875
REP.A007_MCF7_24H:N13,SCAND1,-0.122516856
REP.A007_MCF7_24H:N13,NR1H2,1.3332812
REP.A007_MCF7_24H:N13,TSKU,1.3030645
REP.A007_MCF7_24H:N13,ZDHHC6,-0.006912561
REP.A007_MCF7_24H:N13,PLEKHJ1,0.20413378
REP.A007_MCF7_24H:N13,PRKAG2,0.05588781
REP.A007_MCF7_24H:N13,TIMM9,0.7025629
REP.A007_MCF7_24H:N13,SESN1,0.7878873
REP.A007_MCF7_24H:N13,GMNN,-0.34882104
REP.A007_MCF7_24H:N13,CRELD2,0.09896298
REP.A007_MCF7_24H:N13,NUDT9,0.27938336
REP.A007_MCF7_24H:N13,CDCA4,0.037783615
REP.A007_MCF7_24H:N13,NENF,-0.47450936
REP.A007_MCF7_24H:N13,CERK,-0.3233385
REP.A007_MCF7_24H:N13,DNAJC15,0.29784858
REP.A007_MCF7_24H:N13,HEBP1,-0.13754831
REP.A007_MCF7_24H:N13,DNMT3A,0.7758534
REP.A007_MCF7_24H:N13,KCTD5,-1.4675726
REP.A007_MCF7_24H:N13,ERO1A,-1.2989584
REP.A007_MCF7_24H:N13,CD320,0.5957814
REP.A007_MCF7_24H:N13,DHDDS,-2.2232957
REP.A007_MCF7_24H:N13,CHMP4A,-1.4056864
REP.A007_MCF7_24H:N13,ABHD4,0.51119363
REP.A007_MCF7_24H:N13,TCTN1,0.88568205
REP.A007_MCF7_24H:N13,HEATR1,-0.4410171
REP.A007_MCF7_24H:N13,CISD1,-0.08898238
REP.A007_MCF7_24H:N13,SUV39H1,-0.46729246
REP.A007_MCF7_24H:N13,VPS28,-1.5501885
